Fecha de cotización;Apertura;Cierre;Máximo;Mínimo;Promedio;Cantidad negociada;Monto negociado (S/);Fecha anterior;Cierre anterior corregido
29/12/2022;6.8;6.82;6.9;6.8;6.825372997;10858;74109.9;28/12/2022;6.8
28/12/2022;6.72;6.8;6.8;6.7;6.735148255;20168;135834.47;27/12/2022;6.75
27/12/2022;6.75;6.75;6.75;6.75;6.760334256;5056;34180.25;26/12/2022;6.72
26/12/2022;6.55;6.72;6.72;6.55;6.645719361;10134;67347.72;23/12/2022;6.55
23/12/2022;6.5;6.55;6.55;6.5;6.517050759;6127;39929.97;22/12/2022;6.4
22/12/2022;6.4;6.4;6.4;6.4;6.401054136;11194;71653.4;21/12/2022;6.41
21/12/2022;6.36;6.41;6.41;6.36;6.38700485;139165;888847.53;20/12/2022;6.35
20/12/2022;6.3;6.35;6.35;6.3;6.300579558;1039205;6547593.78;19/12/2022;6.3
19/12/2022;6.3;6.3;6.45;6.3;6.303249326;316558;1995344;16/12/2022;6.3
16/12/2022;6.46;6.3;6.46;6.3;6.33037257;364281;2306034.45;15/12/2022;6.46
15/12/2022;6.45;6.46;6.46;6.45;6.460245164;263171;1700149.18;14/12/2022;6.55
14/12/2022;6.5;6.55;6.56;6.5;6.5336344;12500;81670.43;13/12/2022;6.56
13/12/2022;6.69;6.56;6.69;6.56;6.587900143;67176;442548.78;12/12/2022;6.7
12/12/2022;7.05;6.7;7.05;6.65;6.781758766;41893;284108.22;7/12/2022;7.09
7/12/2022;6.51;7.09;7.1;6.45;6.576108785;103875;683093.3;6/12/2022;6.6
6/12/2022;6.5;6.6;6.6;6.48;6.480202352;1125760;7295152.6;5/12/2022;6.5
5/12/2022;6.55;6.5;6.55;6.5;6.526322673;307922;2009598.33;2/12/2022;6.65
2/12/2022;6.65;6.65;6.65;6.65;6.650044374;129580;861712.75;1/12/2022;6.7
1/12/2022;6.69;6.7;6.7;6.68;6.693083604;36960;247376.37;30/11/2022;6.7
30/11/2022;6.82;6.7;6.82;6.7;6.799157932;1288519;8760844.18;29/11/2022;6.82
29/11/2022;6.82;6.82;6.82;6.82;6.818725124;3216;21929.02;28/11/2022;6.8
28/11/2022;7;6.8;7;6.8;6.874840296;129928;893234.25;25/11/2022;7.05
25/11/2022;7.15;7.05;7.2;7.05;7.199982786;31506440;226845825.6;24/11/2022;7.15
24/11/2022;7.15;7.15;7.15;7.15;7.151806307;8498;60776.05;23/11/2022;7.2
23/11/2022;7;7.2;7.2;7;7.197556395;3268269;23523550.44;22/11/2022;6.95
22/11/2022;6.9;6.95;7;6.9;6.995292214;1110129;7765676.75;21/11/2022;6.9
21/11/2022;7;6.9;7;6.9;6.974908542;141869;989523.3;18/11/2022;7.01
18/11/2022;7.05;7.01;7.05;7;7.005754047;19150;134160.19;17/11/2022;7.13
17/11/2022;7.02;7.13;7.13;7.02;7.088666193;18316;129836.01;16/11/2022;7.2
16/11/2022;7;7.2;7.2;7;7.19821185;1893583;13630411.59;15/11/2022;7
15/11/2022;7.1;7;7.1;7;7.02036561;7002;49156.6;14/11/2022;7.2
14/11/2022;7.09;7.2;7.2;7;7.198385691;637734;4590655.3;11/11/2022;7.2
11/11/2022;6.75;7.2;7.2;6.75;7.194670363;18618111;133951171.4;10/11/2022;6.8
10/11/2022;6.75;6.8;6.8;6.75;6.763992701;109873;743180.17;9/11/2022;6.75
9/11/2022;6.65;6.75;6.81;6.65;6.729391344;97625;656956.83;8/11/2022;6.65
8/11/2022;6.65;6.65;6.67;6.65;6.652925881;41420;275564.19;7/11/2022;6.7
7/11/2022;6.8;6.7;6.8;6.7;6.761582922;22509;152196.47;4/11/2022;6.8
4/11/2022;6.95;6.8;6.95;6.6;6.761390198;58337;394439.22;3/11/2022;7
3/11/2022;6.55;7;7.01;6.55;6.992135022;6440931;45035859.22;2/11/2022;6.5
2/11/2022;6.3;6.5;6.6;6.3;6.459618302;563404;3639374.79;31/10/2022;6.3
31/10/2022;6.25;6.3;6.3;6.24;6.253586817;79979;500155.62;28/10/2022;6.25
28/10/2022;6.21;6.25;6.25;6.21;6.223611146;64456;401149.08;27/10/2022;6.24
27/10/2022;6.2;6.24;6.24;6.2;6.210468552;52118;323677.2;26/10/2022;6.2
26/10/2022;6.13;6.2;6.25;6.12;6.157838887;66748;411023.43;25/10/2022;6.1
25/10/2022;6.1;6.1;6.1;6.1;6.098950661;18545;113105.04;24/10/2022;6.05
24/10/2022;6.11;6.05;6.11;6.05;6.050363791;404491;2447317.7;21/10/2022;6.11
21/10/2022;6.05;6.11;6.11;6.05;6.068205752;108898;660815.47;20/10/2022;6.05
20/10/2022;6.05;6.05;6.05;6.03;6.044273215;90288;545725.34;19/10/2022;6.03
19/10/2022;6.05;6.03;6.05;6.03;6.047633664;36846;222831.11;18/10/2022;6
18/10/2022;6;6;6.02;5.96;5.999678226;1482283;8893221.04;17/10/2022;5.95
17/10/2022;5.9;5.95;5.95;5.9;5.906443176;285814;1688144.15;14/10/2022;5.9
14/10/2022;5.95;5.9;5.95;5.9;5.928243562;11455;67908.03;13/10/2022;6
13/10/2022;5.9;6;6;5.9;5.998546869;273857;1642744.05;12/10/2022;5.9
12/10/2022;5.85;5.9;5.9;5.8;5.848967152;66854;391026.85;11/10/2022;5.85
11/10/2022;5.85;5.85;5.85;5.8;5.837798491;11265;65762.8;10/10/2022;5.9
10/10/2022;5.9;5.9;5.9;5.9;5.900472621;6136;36205.3;7/10/2022;5.9
7/10/2022;5.9;5.9;5.9;5.9;5.901620843;3819;22538.29;6/10/2022;5.89
6/10/2022;5.78;5.89;5.89;5.78;5.806565999;5894;34223.9;5/10/2022;5.75
5/10/2022;5.72;5.75;5.75;5.72;5.738835389;565837;3247245.4;4/10/2022;5.7
4/10/2022;5.7;5.7;5.7;5.7;5.700420977;126729;722408.65;3/10/2022;5.66
3/10/2022;5.7;5.66;5.7;5.66;5.677135018;17494;99315.8;30/09/2022;5.7
30/09/2022;5.68;5.7;5.7;5.68;5.683640743;159006;903732.98;29/09/2022;5.65
29/09/2022;5.7;5.65;5.7;5.65;5.684385343;32148;182741.62;28/09/2022;5.7
28/09/2022;5.7;5.7;5.7;5.7;5.703281628;11153;63608.7;27/09/2022;5.75
27/09/2022;5.8;5.75;5.8;5.75;5.768216208;32515;187553.55;26/09/2022;5.8
26/09/2022;5.75;5.8;5.8;5.75;5.756415698;140881;810969.6;23/09/2022;5.85
23/09/2022;5.9;5.85;5.93;5.85;5.869205081;7007;41125.52;22/09/2022;6
22/09/2022;5.8;6;6;5.8;5.907729247;28321;167312.8;21/09/2022;5.9
21/09/2022;5.9;5.9;5.9;5.9;5.901619266;2180;12865.53;20/09/2022;5.9
20/09/2022;5.95;5.9;6;5.9;5.962805703;64458;384350.53;19/09/2022;5.95
19/09/2022;5.95;5.95;5.95;5.95;5.949996863;2604674;15497802.13;16/09/2022;6
16/09/2022;5.95;6;6;5.95;5.998458251;116997;701801.62;15/09/2022;6
15/09/2022;6;6;6;5.95;5.994089575;1708158;10238852.06;14/09/2022;5.9
14/09/2022;5.9;5.9;6;5.9;5.987303652;106711;638911.16;13/09/2022;5.89
13/09/2022;5.89;5.89;5.89;5.89;5.888707976;45688;269043.29;12/09/2022;6
12/09/2022;6;6;6.02;5.96;5.999770835;1950518;11702661.01;9/09/2022;6
9/09/2022;5.95;6;6;5.89;5.923674859;62133;368055.69;8/09/2022;5.85
8/09/2022;5.87;5.85;5.9;5.8;5.873782056;29246;171784.63;7/09/2022;5.85
7/09/2022;5.65;5.85;5.85;5.65;5.741626542;38505;221081.33;6/09/2022;5.65
6/09/2022;5.59;5.65;5.65;5.59;5.6086844;16692;93620.16;5/09/2022;5.59
5/09/2022;5.59;5.59;5.59;5.59;5.589493392;4086;22838.67;2/09/2022;5.59
2/09/2022;5.5;5.59;5.59;5.5;5.587728787;227592;1271722.37;1/09/2022;5.41
1/09/2022;5.41;5.41;5.5;5.4;5.41662239;146956;796005.16;31/08/2022;5.4
31/08/2022;5.55;5.4;5.61;5.4;5.44038411;1336648;7271878.54;29/08/2022;5.6
29/08/2022;5.81;5.6;5.81;5.6;5.792611935;218631;1266444.54;26/08/2022;5.81
26/08/2022;5.81;5.81;5.81;5.81;5.805010601;1415;8214.09;25/08/2022;5.81
25/08/2022;5.88;5.81;5.88;5.81;5.851366132;4736;27712.07;24/08/2022;5.89
24/08/2022;5.9;5.89;5.9;5.88;5.890424992;53248;313653.35;23/08/2022;5.91
23/08/2022;5.9;5.91;5.96;5.9;5.935404989;31791;188692.46;22/08/2022;5.8
22/08/2022;5.9;5.8;5.9;5.73;5.816885159;223639;1300882.38;19/08/2022;6
19/08/2022;6;6;6;6;6.000121156;72964;437792.84;18/08/2022;6.02
18/08/2022;6;6.02;6.02;6;6.001345495;37057;222391.86;17/08/2022;6.05
17/08/2022;6.05;6.05;6.05;6;6.046589003;44723;270421.6;16/08/2022;6.05
16/08/2022;6.1;6.05;6.1;6;6.048224888;90445;547031.7;15/08/2022;6.1
15/08/2022;6.04;6.1;6.11;6.04;6.093550083;87874;535464.62;12/08/2022;6
12/08/2022;6;6;6;6;6.000686656;11039;66241.58;11/08/2022;6
11/08/2022;6;6;6;5.9;5.996731635;462635;2774297.94;10/08/2022;6
10/08/2022;5.8;6;6.05;5.8;5.999734166;16805632;100829324.5;9/08/2022;5.69
9/08/2022;5.5;5.69;5.69;5.5;5.613417717;342878;1924717.44;8/08/2022;5.5
8/08/2022;5.48;5.5;5.55;5.48;5.513942776;607161;3347851.01;5/08/2022;5.48
5/08/2022;5.42;5.48;5.48;5.42;5.428051068;74959;406881.28;4/08/2022;5.44
4/08/2022;5.45;5.44;5.48;5.44;5.450572103;71648;390522.59;3/08/2022;5.4
3/08/2022;5.4;5.4;5.5;5.4;5.431888441;245197;1331882.75;2/08/2022;5.4
2/08/2022;5.2;5.4;5.4;5.2;5.346155022;656217;3508237.81;1/08/2022;5.2
1/08/2022;5.2;5.2;5.2;5.2;5.200375088;61319;318881.8;27/07/2022;5.3
27/07/2022;5.29;5.3;5.3;5.29;5.2904823;21045;111338.2;26/07/2022;5.29
26/07/2022;5.29;5.29;5.29;5.29;5.285629987;5389;28484.26;25/07/2022;5.2
25/07/2022;5.32;5.2;5.32;5.2;5.256884365;14148;74374.4;22/07/2022;5.35
22/07/2022;5.5;5.35;5.5;5.35;5.412057681;26248;142055.69;21/07/2022;5.39
21/07/2022;5.12;5.39;5.39;5.12;5.21641729;169436;883848.88;20/07/2022;5.05
20/07/2022;5.05;5.05;5.05;5.05;5.052441269;31627;159793.56;19/07/2022;5.05
19/07/2022;5.05;5.05;5.05;5.05;5.045342338;2147;10832.35;18/07/2022;5
18/07/2022;5.05;5;5.05;4.95;4.999988488;12673541;63367559.1;15/07/2022;4.95
15/07/2022;4.95;4.95;4.95;4.95;4.950454398;6162;30504.7;14/07/2022;4.95
14/07/2022;5;4.95;5;4.95;4.956072779;379258;1879630.25;13/07/2022;5.04
13/07/2022;5;5.04;5.09;5;5.050414943;15713;79357.17;12/07/2022;5.05
12/07/2022;5.1;5.05;5.1;5;5.003439974;521690;2610244.6;11/07/2022;5.1
11/07/2022;5.1;5.1;5.1;5.1;5.106813424;14809;75626.8;8/07/2022;5.1
8/07/2022;5.11;5.1;5.15;5.1;5.102825327;84415;430755;7/07/2022;5.05
7/07/2022;5.05;5.05;5.05;5.05;5.049197289;5606;28305.8;6/07/2022;5
6/07/2022;5;5;5;4.95;4.997681374;43129;215545;5/07/2022;5.05
5/07/2022;5.05;5.05;5.05;5.05;5.051904889;7465;37712.47;4/07/2022;5.15
4/07/2022;5.1;5.15;5.15;5.1;5.13705192;5624;28890.78;1/07/2022;5.15
1/07/2022;5.15;5.15;5.2;5.13;5.186734817;128832;668217.42;30/06/2022;5.15
30/06/2022;5.15;5.15;5.15;5.15;5.150017166;326225;1680064.35;28/06/2022;5.2
28/06/2022;5.2;5.2;5.2;5.2;5.2;1888531;9820361.2;27/06/2022;5.2
27/06/2022;5.2;5.2;5.2;5.15;5.186129256;40292;208959.52;24/06/2022;5.2
24/06/2022;5.15;5.2;5.2;5.1;5.140634347;82447;423829.88;23/06/2022;5.15
23/06/2022;5.2;5.15;5.25;5.15;5.199482246;173963;904517.53;22/06/2022;5.25
22/06/2022;5.35;5.25;5.35;5.25;5.254385639;336797;1769661.32;21/06/2022;5.37
21/06/2022;5.4;5.37;5.4;5.35;5.356135731;157665;844475.14;20/06/2022;5.4
20/06/2022;5.4;5.4;5.4;5.4;5.4;1540;8316;17/06/2022;5.35
17/06/2022;5.4;5.35;5.4;5.35;5.391602567;135258;729257.38;15/06/2022;5.4
16/06/2022;;;;;5.372486569;1303;7000.35;15/06/2022;5.4
15/06/2022;5.45;5.4;5.45;5.4;5.409206911;141220;763888.2;14/06/2022;5.45
14/06/2022;5.4;5.45;5.45;5.35;5.397071432;36622;197651.55;13/06/2022;5.45
13/06/2022;5.5;5.45;5.5;5.45;5.492737901;431630;2370830.46;10/06/2022;5.46
10/06/2022;5.45;5.46;5.5;5.45;5.462768638;240891;1315931.8;9/06/2022;5.41
9/06/2022;5.4;5.41;5.45;5.4;5.412437743;72522;392520.81;8/06/2022;5.45
8/06/2022;5.15;5.45;5.45;5.15;5.252594876;936095;4916927.8;7/06/2022;5.15
7/06/2022;5.08;5.15;5.15;5.08;5.129565217;6900;35394;6/06/2022;5.12
6/06/2022;5.17;5.12;5.17;5.1;5.100403411;1169254;5963667.09;3/06/2022;5.15
3/06/2022;5.13;5.15;5.15;5.13;5.149072583;95394;491190.63;2/06/2022;5.13
2/06/2022;5.15;5.13;5.15;5.09;5.100407978;780410;3980409.39;1/06/2022;5.1
1/06/2022;5.1;5.1;5.1;5.05;5.092717024;128004;651888.15;31/05/2022;5.05
31/05/2022;5;5.05;5.05;4.95;5.006780451;1398876;7003865.01;30/05/2022;5.1
30/05/2022;5.06;5.1;5.1;5.06;5.084106716;17973;91376.65;27/05/2022;5.01
27/05/2022;4.95;5.01;5.01;4.95;4.980939602;1307245;6511308.39;26/05/2022;4.93
26/05/2022;4.93;4.93;5;4.9;4.951565562;54811;271400.26;25/05/2022;4.9
25/05/2022;4.94;4.9;4.94;4.9;4.912710438;9504;46690.4;24/05/2022;4.92
24/05/2022;4.85;4.92;4.92;4.85;4.883322938;25974;126839.43;23/05/2022;4.85
23/05/2022;4.95;4.85;4.97;4.85;4.924790748;336795;1658644.9;20/05/2022;4.95
20/05/2022;4.95;4.95;4.95;4.95;4.950040404;27225;134764.85;19/05/2022;4.95
19/05/2022;4.85;4.95;4.95;4.85;4.94632223;1258888;6226865.7;18/05/2022;4.85
18/05/2022;4.91;4.85;4.95;4.85;4.947496013;1445854;7153356.9;17/05/2022;4.85
17/05/2022;4.96;4.85;4.96;4.85;4.854211128;247537;1201596.86;16/05/2022;4.96
16/05/2022;4.95;4.96;4.96;4.95;4.957479591;22294;110522.05;13/05/2022;4.9
13/05/2022;4.9;4.9;4.95;4.9;4.903450928;553793;2715496.8;12/05/2022;4.81
12/05/2022;4.95;4.81;4.95;4.81;4.906205128;24180;118632.04;11/05/2022;4.9
11/05/2022;4.9;4.9;4.9;4.9;4.9;19081;93496.9;10/05/2022;4.9
10/05/2022;4.8;4.9;4.9;4.8;4.842386405;16330;79076.17;9/05/2022;4.8
9/05/2022;4.86;4.8;4.86;4.8;4.803029007;56124;269565.2;6/05/2022;4.95
6/05/2022;4.9;4.95;4.95;4.85;4.873440226;498816;2430949.96;5/05/2022;4.95
5/05/2022;5.1;4.95;5.1;4.9;4.910081857;673861;3308712.67;4/05/2022;5.1
4/05/2022;4.8;5.1;5.1;4.8;5.094420623;560844;2857175.24;3/05/2022;5
3/05/2022;5.2;5;5.2;5;5.088868726;593888;3022218.07;2/05/2022;5.08
2/05/2022;5.05;5.08;5.08;4.96;4.994258227;258091;1288973.1;29/04/2022;5.12
29/04/2022;5.12;5.12;5.15;5.12;5.138773618;48745;250489.52;28/04/2022;5.1
28/04/2022;5.15;5.1;5.2;5;5.00158971;12670166;63370971.89;27/04/2022;5.2
27/04/2022;5.2;5.2;5.3;5.2;5.223208337;37521;195980;26/04/2022;5.02
26/04/2022;5;5.02;5.1;4.93;5.008125904;1270901;6364832.22;25/04/2022;4.97
25/04/2022;5.2;4.97;5.2;4.97;5.097403677;297567;1516819.12;22/04/2022;5.25
22/04/2022;5.6;5.5;5.6;5.4;5.466521677;267514;1462371.08;21/04/2022;5.6
21/04/2022;5.35;5.6;5.6;5.35;5.408745102;561185;3035306.62;20/04/2022;5.35
20/04/2022;5.1;5.35;5.35;5.1;5.111626141;1049712;5365735.3;19/04/2022;5.08
19/04/2022;5.12;5.08;5.12;5.01;5.027233028;1440369;7241070.61;18/04/2022;5.01
18/04/2022;5.01;5.01;5.1;5;5.008821522;749806;3755644.43;13/04/2022;5.01
13/04/2022;5.42;5.01;5.5;5.01;5.33112542;821533;4379695.46;12/04/2022;5.42
12/04/2022;5.65;5.42;5.65;5.42;5.581706328;168467;940333.32;11/04/2022;5.63
11/04/2022;5.6;5.63;5.68;5.6;5.64448018;48007;270974.56;8/04/2022;5.6
8/04/2022;5.7;5.6;5.7;5.6;5.650286552;668814;3778990.75;7/04/2022;5.7
7/04/2022;5.74;5.7;5.74;5.7;5.719279884;13109;74974.04;6/04/2022;5.7
6/04/2022;5.77;5.7;5.77;5.7;5.748973501;561374;3227324.25;5/04/2022;5.76
5/04/2022;5.77;5.76;5.77;5.76;5.765215286;52651;303544.35;4/04/2022;5.77
4/04/2022;5.7;5.77;5.81;5.69;5.724164215;596242;3412987.12;1/04/2022;5.69
1/04/2022;5.63;5.69;5.7;5.6;5.656252112;644379;3644770.08;31/03/2022;5.55
31/03/2022;5.63;5.55;5.63;5.55;5.587315397;137674;769228.06;30/03/2022;5.63
30/03/2022;5.7;5.63;5.7;5.63;5.690044567;98952;563041.29;29/03/2022;5.7
29/03/2022;5.75;5.7;5.75;5.7;5.714330253;168392;962247.5;28/03/2022;5.75
28/03/2022;5.76;5.75;5.76;5.75;5.751279249;44190;254149.03;25/03/2022;5.7
25/03/2022;5.78;5.7;5.78;5.7;5.773625112;399229;2304998.58;24/03/2022;5.78
24/03/2022;5.78;5.78;5.78;5.74;5.761385614;7549;43492.7;23/03/2022;5.78
23/03/2022;5.78;5.78;5.78;5.78;5.78;41888;242112.64;22/03/2022;5.78
22/03/2022;5.81;5.78;5.81;5.78;5.791685382;29655;171752.43;21/03/2022;5.81
21/03/2022;5.82;5.81;5.83;5.81;5.821623802;23057;134229.18;18/03/2022;5.82
18/03/2022;5.79;5.82;5.82;5.78;5.801141708;44013;255325.65;17/03/2022;5.79
17/03/2022;5.83;5.79;5.83;5.79;5.823470359;63005;366907.75;16/03/2022;5.83
16/03/2022;5.67;5.83;5.83;5.67;5.703107463;3283791;18727812.96;15/03/2022;5.67
15/03/2022;5.69;5.67;5.69;5.67;5.679439456;88432;502244.19;14/03/2022;5.69
14/03/2022;5.75;5.69;5.75;5.69;5.748708775;790273;4543049.33;11/03/2022;5.79
11/03/2022;5.79;5.79;5.8;5.78;5.790125454;1725649;9991724.2;10/03/2022;5.75
10/03/2022;5.85;5.75;5.85;5.75;5.836902291;322845;1884414.72;9/03/2022;5.85
9/03/2022;5.85;5.85;5.9;5.84;5.856640912;81796;479049.8;8/03/2022;5.86
8/03/2022;5.9;5.86;5.9;5.86;5.897829877;300665;1773271.02;7/03/2022;5.9
7/03/2022;6.05;5.9;6.05;5.88;5.930125496;205585;1219144.85;4/03/2022;6.15
4/03/2022;6.2;6.15;6.2;6.15;6.177898116;117114;723518.36;3/03/2022;6.2
3/03/2022;6.2;6.2;6.2;6.17;6.196042702;50489;312832;2/03/2022;6.2
2/03/2022;6.2;6.2;6.25;6.19;6.200356467;740462;4591128.35;1/03/2022;6.22
1/03/2022;6.22;6.22;6.23;6.22;6.224036491;22636;140887.29;28/02/2022;6.12
28/02/2022;6.3;6.12;6.3;6.12;6.127933486;355231;2176831.94;25/02/2022;6.35
25/02/2022;6.3;6.35;6.35;6.3;6.300125168;751630;4735363.08;24/02/2022;6.29
24/02/2022;6.19;6.29;6.29;6.1;6.169323006;149440;921943.63;23/02/2022;6.25
23/02/2022;6.23;6.25;6.25;6.23;6.244341216;11840;73933;22/02/2022;6.23
22/02/2022;6.29;6.23;6.29;6.2;6.236858256;44157;275400.95;21/02/2022;6.23
21/02/2022;6.2;6.23;6.23;6.2;6.203970605;26671;165466.1;18/02/2022;6.3
18/02/2022;6.2;6.3;6.3;6.2;6.216614512;81489;506585.7;17/02/2022;6.2
17/02/2022;6.28;6.2;6.28;6.2;6.272705892;381608;2393714.75;16/02/2022;6.28
16/02/2022;6.5;6.28;6.5;6.28;6.355026631;539417;3428009.4;15/02/2022;6.55
15/02/2022;6.55;6.55;6.6;6.55;6.583428551;14073;92648.59;14/02/2022;6.55
14/02/2022;6.63;6.55;6.63;6.55;6.574114387;557371;3664220.71;11/02/2022;6.64
11/02/2022;6.67;6.64;6.67;6.64;6.656820298;42526;283087.94;10/02/2022;6.67
10/02/2022;6.7;6.67;6.7;6.67;6.670432093;140803;939216.85;9/02/2022;6.7
9/02/2022;6.75;6.7;6.75;6.7;6.727681466;122461;823878.6;8/02/2022;6.75
8/02/2022;6.57;6.75;6.75;6.57;6.657089554;383467;2552774.16;7/02/2022;6.57
7/02/2022;6.65;6.57;6.65;6.57;6.60133193;274031;1808969.59;4/02/2022;6.64
4/02/2022;6.64;6.64;6.64;6.64;6.639429477;6310;41894.8;3/02/2022;6.65
3/02/2022;6.65;6.65;6.65;6.65;6.650246313;67597;449536.7;2/02/2022;6.65
2/02/2022;6.9;6.65;6.9;6.65;6.682688424;254413;1700162.81;1/02/2022;6.9
1/02/2022;6.8;6.9;6.91;6.55;6.868070592;257338;1767415.55;31/01/2022;6.87
31/01/2022;6.82;6.87;6.95;6.82;6.886184355;18204;125356.1;28/01/2022;6.8
28/01/2022;6.85;6.8;6.85;6.8;6.843057533;19241;131667.27;27/01/2022;6.85
27/01/2022;6.76;6.85;6.85;6.76;6.845455351;22576;154543;26/01/2022;6.76
26/01/2022;6.75;6.76;6.8;6.75;6.779635748;664814;4507196.76;25/01/2022;6.75
25/01/2022;6.8;6.75;6.8;6.73;6.733423545;200862;1352488.92;24/01/2022;6.8
24/01/2022;6.84;6.8;6.84;6.7;6.801982897;149680;1018120.8;21/01/2022;6.83
21/01/2022;6.9;6.83;6.9;6.82;6.885587552;383651;2641662.55;20/01/2022;6.9
20/01/2022;6.9;6.9;6.9;6.89;6.890912167;277471;1912028.29;19/01/2022;6.9
19/01/2022;6.84;6.9;6.9;6.84;6.848826025;602483;4126301.25;18/01/2022;6.84
18/01/2022;6.95;6.84;6.95;6.78;6.871369192;65776;451971.18;17/01/2022;6.95
17/01/2022;6.95;6.95;6.95;6.95;6.95;15146;105264.7;14/01/2022;6.95
14/01/2022;6.95;6.95;7;6.95;6.973715724;48868;340791.54;13/01/2022;6.99
13/01/2022;6.8;6.99;6.99;6.8;6.945962807;81735;567728.27;12/01/2022;6.8
12/01/2022;6.65;6.8;6.82;6.65;6.788190498;106626;723797.6;11/01/2022;6.58
11/01/2022;6.55;6.58;6.6;6.54;6.549272949;192655;1261750.18;10/01/2022;6.51
10/01/2022;6.63;6.51;6.65;6.51;6.619725047;413235;2735502.08;7/01/2022;6.63
7/01/2022;6.45;6.63;6.63;6.45;6.461059184;751890;4858005.79;6/01/2022;6.45
6/01/2022;6.45;6.45;6.48;6.4;6.449491516;395647;2551721.97;5/01/2022;6.35
5/01/2022;6.22;6.35;6.4;6.2;6.239308416;1870099;11668124.43;4/01/2022;6.2
4/01/2022;6.1;6.2;6.2;6.1;6.127901688;23700;145231.27;3/01/2022;6.05
3/01/2022;6.05;6.05;6.05;6.05;6.05;3490;21114.5;30/12/2021;6.05
31/12/2021;;;;;6.05;647;3914.35;30/12/2021;6.05
